,node_a,node_b,time
9128,42,1402,1085601104
9129,1018,708,1085601272
9130,1402,687,1085601388
9131,1018,1402,1085601402
9132,1272,1402,1085601628
9133,189,1291,1085601795
9134,714,1376,1085601942
9135,317,538,1085601945
9136,317,1171,1085602024
9137,189,1261,1085602070
9138,339,475,1085602689
9139,339,495,1085602829
9140,1295,1117,1085603214
9141,124,1402,1085604289
9142,252,1402,1085604744
9143,146,26,1085604966
9144,415,1208,1085605016
9145,928,542,1085605702
9146,838,626,1085605874
9147,26,386,1085605938
9148,481,1402,1085605981
9149,1286,1359,1085606139
9150,1286,1343,1085606239
9151,431,595,1085607320
9152,586,1402,1085607406
9153,749,1118,1085607624
9154,1393,1365,1085608027
9155,1260,1006,1085608161
9156,146,309,1085608800
9157,307,189,1085608955
9158,1262,644,1085609088
9159,146,739,1085609189
9160,32,840,1085609419
9161,679,1310,1085609461
9162,1187,1060,1085609733
9163,871,1358,1085609939
9164,1066,1072,1085610105
9165,1274,1358,1085610140
9166,701,233,1085610223
9167,32,1183,1085611285
9168,1419,356,1085611315
9169,1383,26,1085611374
9170,1420,356,1085611410
9171,1420,468,1085611468
9172,1420,191,1085611552
9173,1236,308,1085611872
9174,659,254,1085612072
9175,1236,969,1085612241
9176,810,1420,1085612570
9177,683,824,1085612930
9178,342,1302,1085613132
9179,1281,1374,1085613453
9180,706,740,1085613545
9181,356,840,1085613624
9182,398,479,1085613724
9183,175,1421,1085614294
9184,686,1168,1085614403
9185,32,523,1085614714
9186,3,415,1085614789
9187,1281,1377,1085614791
9188,538,42,1085615067
9189,710,1382,1085615242
9190,353,1365,1085615256
9191,1365,1412,1085615419
9192,1190,615,1085615856
9193,1367,495,1085615941
9194,1290,1402,1085616009
9195,1236,912,1085616163
9196,1236,1026,1085616402
9197,1236,1374,1085616462
9198,1021,970,1085616785
9199,1281,317,1085616955
9200,1038,594,1085616996
9201,1422,1021,1085617146
9202,652,394,1085617299
9203,1281,1006,1085617340
9204,770,1021,1085617387
9205,1235,1393,1085617482
9206,1281,62,1085617589
9207,12,1281,1085617755
9208,1236,1006,1085618027
9209,342,239,1085618341
9210,1328,1421,1085618369
9211,942,1118,1085618537
9212,942,1422,1085618607
9213,545,592,1085618823
9214,12,1402,1085618933
9215,160,639,1085619347
9216,1234,124,1085619462
9217,68,1402,1085619920
9218,1236,481,1085620010
9219,1283,538,1085620045
9220,1283,738,1085620135
9221,1268,823,1085620488
9222,642,963,1085621304
9223,9,1281,1085621498
9224,725,353,1085621625
9225,878,1417,1085621802
9226,9,1420,1085621866
9227,42,1005,1085622038
9228,12,1420,1085622040
9229,576,1393,1085622242
9230,1402,642,1085622343
9231,50,823,1085622666
9232,176,1423,1085622908
9233,1424,575,1085622992
9234,1424,1167,1085623080
9235,9,1423,1085623307
9236,128,302,1085623566
9237,640,1402,1085623716
9238,128,738,1085623931
9239,398,317,1085624151
9240,128,32,1085624240
9241,823,1369,1085624506
9242,1404,740,1085624844
9243,1339,822,1085625069
9244,1413,1219,1085625078
9245,1105,1409,1085626110
9246,309,1421,1085626245
9247,569,1335,1085626280
9248,733,1376,1085626686
9249,733,1260,1085626773
9250,871,1313,1085626834
9251,843,285,1085627081
9252,481,838,1085627152
9253,733,1302,1085627293
9254,1425,997,1085627364
9255,1153,475,1085627390
9256,733,938,1085627425
9257,1302,29,1085627851
9258,1413,997,1085628094
9259,425,1402,1085628140
9260,733,1426,1085628268
9261,425,697,1085628297
9262,9,1332,1085628312
9263,1236,1413,1085628508
9264,1427,1424,1085628638
9265,1427,575,1085628657
9266,871,68,1085628814
9267,67,1427,1085628830
9268,1423,1292,1085628873
9269,176,81,1085629470
9270,733,928,1085629520
9271,1302,645,1085629867
9272,9,317,1085629869
9273,1260,1283,1085629910
9274,12,118,1085630116
9275,302,118,1085630219
9276,42,1428,1085630458
9277,1235,52,1085630469
9278,1236,769,1085630614
9279,105,831,1085630642
9280,1326,1426,1085631293
9281,1429,1281,1085631320
9282,1236,544,1085631466
9283,1326,1268,1085631475
9284,704,1423,1085631536
9285,3,1110,1085631637
9286,733,544,1085631703
9287,3,257,1085631718
9288,923,544,1085632042
9289,1395,994,1085632054
9290,353,645,1085632341
9291,1260,645,1085632650
9292,63,1110,1085632797
9293,903,1294,1085632841
9294,1373,1283,1085632981
9295,1236,706,1085633035
9296,1373,1295,1085633046
9297,706,1397,1085633054
9298,19,1430,1085633385
9299,142,1281,1085633643
9300,706,1241,1085633860
9301,1142,42,1085634167
9302,725,859,1085634168
9303,19,1260,1085634305
9304,615,1241,1085634508
9305,792,131,1085634672
9306,1399,1359,1085634746
9307,1255,1231,1085634822
9308,1241,277,1085634976
9309,431,1117,1085635023
9310,1189,1417,1085635044
9311,1241,1219,1085635118
9312,67,1430,1085635248
9313,249,1430,1085635255
9314,719,1420,1085635298
9315,249,1421,1085635365
9316,431,1402,1085635486
9317,719,1036,1085635492
9318,1326,952,1085635568
9319,366,346,1085635594
9320,431,1091,1085635608
9321,342,1431,1085635758
9322,1393,1427,1085635850
9323,635,1262,1085636045
9324,53,1432,1085636357
9325,80,823,1085636393
9326,615,1181,1085636575
9327,1433,1072,1085636644
9328,870,598,1085636817
9329,101,243,1085636874
9330,128,598,1085636980
9331,1373,711,1085637105
9332,770,463,1085637139
9333,1283,987,1085637242
9334,1434,27,1085637278
9335,1262,1417,1085637449
9336,254,1279,1085637640
9337,1434,1110,1085637724
9338,357,1402,1085637969
9339,357,152,1085638186
9340,1434,725,1085638194
9341,598,603,1085638218
9342,1434,131,1085638331
9343,1285,1273,1085638474
9344,1338,252,1085638510
9345,1338,193,1085638531
9346,986,124,1085638543
9347,1435,667,1085638610
9348,598,1093,1085638621
9349,598,488,1085638862
9350,667,1402,1085638891
9351,598,645,1085639040
9352,1287,1083,1085639079
9353,1285,1021,1085639098
9354,598,1006,1085639100
9355,1435,1033,1085639155
9356,1436,361,1085639241
9357,1434,498,1085639290
9358,1437,341,1085639462
9359,598,1377,1085639483
9360,598,27,1085639595
9361,598,1403,1085639653
9362,1434,155,1085639670
9363,598,475,1085639746
9364,598,502,1085639814
9365,249,783,1085639901
9366,1285,598,1085639904
9367,704,1403,1085639929
9368,1338,341,1085640020
9369,243,100,1085640033
9370,1365,116,1085640168
9371,53,1438,1085640224
9372,105,1406,1085640274
9373,249,1006,1085640279
9374,822,400,1085640322
9375,1338,353,1085640323
9376,1438,502,1085640332
9377,1138,124,1085640453
9378,249,1138,1085640634
9379,1138,296,1085640877
9380,1153,128,1085640914
9381,128,502,1085640991
9382,1138,995,1085641012
9383,1184,32,1085641060
9384,1184,1036,1085641300
9385,871,1211,1085641391
9386,1433,753,1085641417
9387,12,366,1085641466
9388,871,463,1085641559
9389,1236,296,1085641637
9390,507,1402,1085641639
9391,712,1398,1085641740
9392,1325,983,1085641869
9393,1339,296,1085641927
9394,1236,914,1085641982
9395,1236,327,1085642012
9396,146,679,1085642204
9397,1101,128,1085642221
9398,220,19,1085642397
9399,53,1118,1085642416
9400,194,642,1085642439
9401,1113,1306,1085642475
9402,1138,341,1085642486
9403,1335,1117,1085642521
9404,1416,502,1085642541
9405,681,1338,1085642586
9406,194,356,1085642617
9407,1335,1403,1085642660
9408,1439,1354,1085642699
9409,1183,1440,1085642806
9410,1211,1437,1085642884
9411,322,1402,1085642924
9412,194,1362,1085642966
9413,706,840,1085642994
9414,1441,983,1085643000
9415,1184,479,1085643076
9416,334,1442,1085643085
9417,1416,475,1085643224
9418,733,1402,1085643272
9419,1033,1443,1085643277
9420,1211,325,1085643288
9421,733,1338,1085643311
9422,1340,840,1085643387
9423,1241,840,1085643391
9424,733,840,1085643407
9425,733,903,1085643444
9426,792,1413,1085643482
9427,1441,840,1085643514
9428,1379,118,1085643603
9429,733,1306,1085643747
9430,733,987,1085643831
9431,1444,1445,1085643923
9432,792,1446,1085644079
9433,569,249,1085644114
9434,1184,1044,1085644143
9435,1406,194,1085644218
9436,1184,317,1085644358
9437,733,1142,1085644482
9438,1340,454,1085644586
9439,639,1438,1085644614
9440,1406,1313,1085644642
9441,294,580,1085644659
9442,980,1255,1085644885
9443,194,479,1085644973
9444,1018,281,1085645025
9445,644,1402,1085645185
9446,1338,1447,1085645191
9447,288,1440,1085645285
9448,711,317,1085645416
9449,63,706,1085645579
9450,481,97,1085645667
9451,1313,507,1085645911
9452,1036,1325,1085645960
9453,1018,288,1085646071
9454,1184,605,1085646096
9455,980,128,1085646176
9456,1406,316,1085646320
9457,980,194,1085646380
9458,128,749,1085646387
9459,1328,952,1085646463
9460,821,1406,1085646728
9461,714,204,1085646817
9462,1433,495,1085646904
9463,194,503,1085646961
9464,749,475,1085646990
9465,1406,616,1085646990
9466,372,843,1085647043
9467,1406,1213,1085647141
9468,794,495,1085647341
9469,317,749,1085647371
9470,714,495,1085647405
9471,681,1042,1085647446
9472,984,1255,1085647453
9473,1433,1444,1085647459
9474,345,141,1085647576
9475,714,639,1085647787
9476,1381,794,1085647793
9477,878,438,1085647889
9478,714,438,1085647936
9479,1338,878,1085647942
9480,878,639,1085648020
9481,1006,1448,1085648107
9482,392,261,1085648330
9483,993,449,1085648601
9484,194,1284,1085648625
9485,1184,296,1085648675
9486,605,1406,1085648737
9487,1335,1006,1085648785
9488,793,783,1085649004
9489,841,1446,1085649014
9490,714,277,1085649030
9491,172,495,1085649073
9492,792,1006,1085649171
9493,993,315,1085649224
9494,993,893,1085649242
9495,841,1006,1085649430
9496,105,1118,1085649534
9497,681,1449,1085649806
9498,993,707,1085649828
9499,993,513,1085649969
9500,1267,128,1085650032
9501,993,864,1085650053
9502,1433,639,1085650263
9503,236,1421,1085650700
9504,1444,1413,1085650750
9505,1406,843,1085650791
9506,1433,975,1085651118
9507,513,303,1085651689
9508,1189,1444,1085651689
9509,642,1444,1085651742
9510,306,513,1085651900
9511,306,627,1085652217
9512,919,1006,1085652409
9513,781,1403,1085652734
9514,781,1279,1085652775
9515,498,1444,1085653040
9516,12,1338,1085653239
9517,9,1450,1085653410
9518,12,1433,1085653535
9519,314,342,1085653548
9520,9,1444,1085653581
9521,9,1451,1085653628
9522,9,1452,1085653644
9523,9,1445,1085653679
9524,9,1453,1085653698
9525,993,784,1085654014
9526,1433,379,1085654119
9527,1413,549,1085655963
9528,242,1217,1085659197
9529,1454,1437,1085663383
9530,615,1063,1085669165
9531,523,706,1085669312
9532,1132,1156,1085673401
9533,415,808,1085674494
9534,1272,697,1085676193
9535,470,1260,1085676931
9536,809,1072,1085678993
9537,576,792,1085679584
9538,1062,1453,1085680288
9539,1062,1451,1085680331
9540,1062,1455,1085680398
9541,1062,1444,1085680435
9542,224,1402,1085680860
9543,367,317,1085681054
9544,105,398,1085681141
9545,431,738,1085681188
9546,353,1062,1085681462
9547,771,1406,1085681638
9548,63,1174,1085681638
9549,1018,1217,1085681695
9550,204,509,1085682090
9551,1434,1379,1085682188
9552,249,523,1085682234
9553,1269,204,1085682336
9554,1434,881,1085682340
9555,1434,1174,1085682450
9556,1269,635,1085682477
9557,1269,1452,1085682511
9558,1269,1402,1085682533
9559,1269,1456,1085682566
9560,1269,932,1085682592
9561,1434,865,1085682601
9562,1269,530,1085682616
9563,706,990,1085682618
9564,1269,371,1085682659
9565,1269,818,1085682697
9566,1269,764,1085682729
9567,1269,1223,1085682763
9568,1269,52,1085682778
9569,1434,547,1085682787
9570,1269,544,1085682799
9571,1269,987,1085682818
9572,1269,123,1085682844
9573,1269,1142,1085682900
9574,1269,626,1085682934
9575,1269,1092,1085682955
9576,1269,1053,1085682982
9577,1269,1457,1085683000
9578,1269,1372,1085683024
9579,1269,1458,1085683044
9580,1269,1459,1085683061
9581,1269,887,1085683094
9582,1269,380,1085683119
9583,1269,1232,1085683158
9584,1189,238,1085683185
9585,1269,1316,1085683208
9586,1269,96,1085683227
9587,1269,457,1085683313
9588,1269,86,1085683337
9589,1269,166,1085683359
9590,1269,1460,1085683386
9591,1269,8,1085683444
9592,1269,101,1085683458
9593,1269,36,1085683467
9594,770,135,1085683763
9595,770,683,1085683918
9596,1189,843,1085684003
9597,1415,1425,1085684168
9598,770,1248,1085684325
9599,1272,1403,1085684407
9600,586,1391,1085684440
9601,770,523,1085684491
9602,770,204,1085684540
9603,254,297,1085684698
9604,1274,792,1085685293
9605,540,502,1085685343
9606,105,1338,1085685815
9607,576,1189,1085686135
9608,615,1425,1085686569
9609,346,204,1085687186
9610,1189,1280,1085687318
9611,1189,346,1085687428
9612,105,1402,1085687648
9613,1291,610,1085687712
9614,105,52,1085687772
9615,105,1372,1085688091
9616,105,576,1085688231
9617,1181,296,1085688406
9618,105,439,1085688567
9619,67,1338,1085688671
9620,36,985,1085689004
9621,1281,1373,1085689708
9622,871,1223,1085689883
9623,358,847,1085689941
9624,781,1461,1085690595
9625,709,1391,1085692358
9626,1438,277,1085692436
9627,1373,341,1085692872
9628,1423,341,1085692895
9629,105,871,1085692956
9630,174,701,1085693014
9631,334,540,1085693078
9632,1438,97,1085693105
9633,334,297,1085693140
9634,1423,1033,1085693361
9635,199,295,1085693429
9636,283,1393,1085693770
9637,283,1338,1085693911
9638,1215,105,1085694236
9639,342,1462,1085694354
9640,69,733,1085694558
9641,69,1269,1085694576
9642,1281,1463,1085694661
9643,1060,1117,1085694821
9644,797,1343,1085694943
9645,1312,105,1085694975
9646,797,698,1085695001
9647,1168,317,1085695022
9648,797,1464,1085695024
9649,797,25,1085695040
9650,1215,431,1085695042
9651,823,542,1085695054
9652,105,1423,1085695058
9653,797,1465,1085695066
9654,797,621,1085695091
9655,797,1363,1085695124
9656,797,849,1085695139
9657,797,1207,1085695169
9658,797,556,1085695186
9659,797,804,1085695219
9660,797,832,1085695238
9661,797,768,1085695274
9662,797,1121,1085695286
9663,797,1392,1085695307
9664,797,1466,1085695327
9665,797,304,1085695348
9666,797,1336,1085695365
9667,1272,983,1085695481
9668,542,204,1085695641
9669,871,1060,1085695761
9670,719,249,1085696573
9671,60,1463,1085697056
9672,831,341,1085697112
9673,212,204,1085697164
9674,309,1391,1085697580
9675,1434,1312,1085697609
9676,1287,1039,1085697780
9677,1434,732,1085698132
9678,1434,1313,1085698436
9679,1375,1269,1085698631
9680,495,3,1085698830
9681,1434,174,1085699090
9682,986,346,1085699625
9683,986,296,1085699688
9684,52,1042,1085700035
9685,42,784,1085700230
9686,224,1246,1085700385
9687,1421,362,1085700518
9688,843,1195,1085700547
9689,639,993,1085700849
9690,224,72,1085700854
9691,711,257,1085700955
9692,716,42,1085701113
9693,50,1463,1085701327
9694,377,332,1085701483
9695,1463,308,1085701553
9696,357,1208,1085702094
9697,377,592,1085702129
9698,377,777,1085702227
9699,1199,1021,1085702820
9700,19,1435,1085703306
9701,27,1425,1085703452
9702,32,1463,1085703695
9703,504,1167,1085703943
9704,1423,1377,1085703997
9705,224,8,1085704091
9706,704,1467,1085704204
9707,704,1468,1085704243
9708,986,620,1085704307
9709,53,377,1085704309
9710,792,32,1085704664
9711,1375,357,1085704810
9712,497,1352,1085705097
9713,1138,966,1085705608
9714,1379,194,1085705691
9715,1184,60,1085705818
9716,105,1463,1085706240
9717,9,1434,1085706339
9718,986,1425,1085706779
9719,871,1217,1085707250
9720,1037,547,1085707781
9721,770,802,1085708550
9722,704,302,1085709413
9723,1154,800,1085709435
9724,1440,43,1085709864
9725,809,67,1085710111
9726,781,42,1085710201
9727,1253,1461,1085710353
9728,12,1387,1085710521
9729,12,634,1085710577
9730,389,573,1085710764
9731,63,1302,1085711200
9732,497,52,1085711231
9733,504,1406,1085711403
9734,1463,1469,1085711576
9735,809,1354,1085711650
9736,498,1470,1085711781
9737,1181,317,1085712572
9738,797,544,1085712617
9739,353,504,1085713015
9740,42,950,1085713103
9741,1190,1287,1085713523
9742,1328,840,1085713560
9743,277,497,1085713727
9744,497,1296,1085713989
9745,797,958,1085714084
9746,797,1471,1085714128
9747,792,1472,1085714174
9748,797,974,1085714228
9749,797,1473,1085714283
9750,298,598,1085714403
9751,1142,194,1085714592
9752,797,277,1085714688
9753,679,88,1085714717
9754,797,638,1085714839
9755,1416,306,1085714900
9756,797,297,1085714968
9757,797,204,1085715079
9758,797,128,1085715236
9759,831,325,1085715322
9760,276,792,1085715357
9761,797,260,1085715723
9762,53,711,1085716015
9763,1269,797,1085716184
9764,1272,1181,1085716295
9765,53,615,1085716304
9766,794,1294,1085716486
9767,778,306,1085716572
9768,1474,176,1085716580
9769,1474,1375,1085716601
9770,394,504,1085716722
9771,379,1034,1085716722
9772,317,626,1085717095
9773,53,1042,1085717328
9774,1113,987,1085717530
9775,342,798,1085717840
9776,389,1269,1085717924
9777,643,1365,1085718887
9778,762,52,1085718901
9779,626,1036,1085719085
9780,1371,643,1085719856
9781,1434,298,1085720295
9782,1215,102,1085720317
9783,431,566,1085720333
9784,598,649,1085720816
9785,1463,1383,1085721317
9786,53,1349,1085721600
9787,878,1050,1085721828
9788,102,1449,1085722135
9789,1185,676,1085723212
9790,1383,54,1085723435
9791,204,1381,1085724206
9792,536,749,1085725096
9793,749,52,1085725697
9794,704,288,1085726002
9795,128,353,1085726225
9796,639,749,1085726242
9797,67,52,1085726304
9798,128,639,1085726349
9799,799,1475,1085726463
9800,1383,749,1085726474
9801,1328,1476,1085726511
9802,346,1453,1085727124
9803,1476,1069,1085727145
9804,42,1477,1085727197
9805,1476,1012,1085727310
9806,1406,468,1085727480
9807,204,1224,1085727619
9808,778,439,1085727802
9809,540,1349,1085728024
9810,105,1421,1085728221
9811,454,1326,1085728355
9812,454,778,1085728414
9813,105,794,1085728655
9814,1449,1421,1085728806
9815,714,97,1085728809
9816,536,778,1085728832
9817,1367,1412,1085728925
9818,152,993,1085729356
9819,919,603,1085730254
9820,1340,1478,1085730442
9821,482,212,1085730450
9822,1402,497,1085730581
9823,1402,482,1085730639
9824,482,101,1085730780
9825,482,8,1085730803
9826,482,97,1085730926
9827,482,260,1085731027
9828,482,41,1085731057
9829,482,477,1085731087
9830,482,269,1085731103
9831,482,263,1085731116
9832,482,283,1085731132
9833,482,281,1085731226
9834,204,611,1085731251
9835,482,332,1085731274
9836,482,272,1085731401
9837,482,248,1085731416
9838,482,184,1085731452
9839,792,912,1085731512
9840,778,570,1085731935
9841,545,421,1085732405
9842,1118,632,1085732424
9843,1406,1421,1085732433
9844,254,482,1085732615
9845,778,517,1085732684
9846,249,1470,1085732843
9847,204,1415,1085732999
9848,250,544,1085733412
9849,263,1298,1085733511
9850,817,1472,1085733728
9851,263,377,1085733789
9852,128,1413,1085733923
9853,831,1449,1085734217
9854,555,1449,1085734493
9855,502,942,1085734903
9856,42,1354,1085734951
9857,794,1401,1085735406
9858,1479,523,1085735982
9859,1033,463,1085736291
9860,1480,638,1085736686
9861,778,315,1085736713
9862,323,482,1085736719
9863,495,649,1085736775
9864,323,1449,1085736927
9865,495,1213,1085737056
